resume_index,job_index,resume_id,job_id,tfidf_cosine,resume_len,job_len,resume_num_skills,job_num_skills,shared_skills_count,shared_skills_ratio,resume_word_count,resume_char_count,resume_sentence_count,job_word_count,job_char_count,job_sentence_count,fuzzy_skill_score,resume_years_experience,resume_education_level,resume_level,resume_experienced_flag,resume_remote_flag,job_years_experience,job_education_level,job_level,job_experienced_flag,job_remote_flag,job_mentor_req_flag,education_level_match,experience_level_match,years_experience_match,keyword_overlap_score,embedding_cosine,label,skill_experience_interaction,similarity_skill_interaction,remote_compatibility
1,3,22323967,job_3,0.0114200888645574,704,64,0,0,0,0.0,704,5144,27,64,335,9,0.0,0,master,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.2251228988170623,1,0.0,0.0114200888645574,1.0
1,4,22323967,job_4,0.0114200888645574,704,48,0,0,0,0.0,704,5144,27,48,251,7,0.0,0,master,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.2527674436569214,1,0.0,0.0114200888645574,1.0
1,5,22323967,job_5,0.0114200888645574,704,80,0,0,0,0.0,704,5144,27,80,419,11,0.0,0,master,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.2124450206756591,1,0.0,0.0114200888645574,1.0
1,6,22323967,job_6,0.0114200888645574,704,72,0,0,0,0.0,704,5144,27,72,377,10,0.0,0,master,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.2178116887807846,1,0.0,0.0114200888645574,1.0
2,0,33176873,job_0,0.0,1036,2,0,0,0,0.0,1036,7322,41,2,11,2,0.0,20,master,senior,1,0,0,,,0,0,0,0.0,0.0,1.0,0.0,0.0507866032421588,0,0.0,0.0,1.0
2,1,33176873,job_1,0.0262317817122217,1036,40,0,0,0,0.0,1036,7322,41,40,209,6,0.0,20,master,senior,1,0,0,,,0,0,0,0.0,0.0,1.0,0.3333333333333333,0.2893776297569275,1,0.0,0.0262317817122217,1.0
2,2,33176873,job_2,0.0262317817122217,1036,56,0,0,0,0.0,1036,7322,41,56,293,8,0.0,20,master,senior,1,0,0,,,0,0,0,0.0,0.0,1.0,0.3333333333333333,0.2501952052116394,1,0.0,0.0262317817122217,1.0
2,3,33176873,job_3,0.0262317817122217,1036,64,0,0,0,0.0,1036,7322,41,64,335,9,0.0,20,master,senior,1,0,0,,,0,0,0,0.0,0.0,1.0,0.3333333333333333,0.2407051771879196,1,0.0,0.0262317817122217,1.0
2,4,33176873,job_4,0.0262317817122217,1036,48,0,0,0,0.0,1036,7322,41,48,251,7,0.0,20,master,senior,1,0,0,,,0,0,0,0.0,0.0,1.0,0.3333333333333333,0.2678694128990173,1,0.0,0.0262317817122217,1.0
2,5,33176873,job_5,0.0262317817122217,1036,80,0,0,0,0.0,1036,7322,41,80,419,11,0.0,20,master,senior,1,0,0,,,0,0,0,0.0,0.0,1.0,0.3333333333333333,0.2363913655281067,1,0.0,0.0262317817122217,1.0
2,6,33176873,job_6,0.0262317817122217,1036,72,0,0,0,0.0,1036,7322,41,72,377,10,0.0,20,master,senior,1,0,0,,,0,0,0,0.0,0.0,1.0,0.3333333333333333,0.2375393062829971,1,0.0,0.0262317817122217,1.0
3,0,27018550,job_0,0.0450780806954788,377,2,0,0,0,0.0,377,2642,17,2,11,2,0.0,20,,,0,0,0,,,0,0,0,0.5,0.5,1.0,0.5,0.038910873234272,0,0.0,0.0450780806954788,1.0
3,1,27018550,job_1,0.006862127116675,377,40,0,0,0,0.0,377,2642,17,40,209,6,0.0,20,,,0,0,0,,,0,0,0,0.5,0.5,1.0,0.0,0.2646560668945312,1,0.0,0.006862127116675,1.0
3,2,27018550,job_2,0.006862127116675,377,56,0,0,0,0.0,377,2642,17,56,293,8,0.0,20,,,0,0,0,,,0,0,0,0.5,0.5,1.0,0.0,0.2301060557365417,1,0.0,0.006862127116675,1.0
3,3,27018550,job_3,0.006862127116675,377,64,0,0,0,0.0,377,2642,17,64,335,9,0.0,20,,,0,0,0,,,0,0,0,0.5,0.5,1.0,0.0,0.2232306599617004,1,0.0,0.006862127116675,1.0
3,4,27018550,job_4,0.006862127116675,377,48,0,0,0,0.0,377,2642,17,48,251,7,0.0,20,,,0,0,0,,,0,0,0,0.5,0.5,1.0,0.0,0.2484549283981323,1,0.0,0.006862127116675,1.0
3,5,27018550,job_5,0.006862127116675,377,80,0,0,0,0.0,377,2642,17,80,419,11,0.0,20,,,0,0,0,,,0,0,0,0.5,0.5,1.0,0.0,0.2237808406352996,1,0.0,0.006862127116675,1.0
3,6,27018550,job_6,0.006862127116675,377,72,0,0,0,0.0,377,2642,17,72,377,10,0.0,20,,,0,0,0,,,0,0,0,0.5,0.5,1.0,0.0,0.2233912050724029,1,0.0,0.006862127116675,1.0
4,0,17812897,job_0,0.0,1205,2,0,0,0,0.0,1205,8853,58,2,11,2,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,-0.0239602867513895,0,0.0,0.0,1.0
4,1,17812897,job_1,0.0211716528956904,1205,40,0,0,0,0.0,1205,8853,58,40,209,6,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.1674297749996185,0,0.0,0.0211716528956904,1.0
4,2,17812897,job_2,0.0211716528956904,1205,56,0,0,0,0.0,1205,8853,58,56,293,8,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.1385494917631149,0,0.0,0.0211716528956904,1.0
4,3,17812897,job_3,0.0211716528956904,1205,64,0,0,0,0.0,1205,8853,58,64,335,9,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.1334185898303985,0,0.0,0.0211716528956904,1.0
4,4,17812897,job_4,0.0211716528956904,1205,48,0,0,0,0.0,1205,8853,58,48,251,7,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.1512578129768371,0,0.0,0.0211716528956904,1.0
4,5,17812897,job_5,0.0211716528956904,1205,80,0,0,0,0.0,1205,8853,58,80,419,11,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.1291970163583755,0,0.0,0.0211716528956904,1.0
4,6,17812897,job_6,0.0211716528956904,1205,72,0,0,0,0.0,1205,8853,58,72,377,10,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.1316444128751754,0,0.0,0.0211716528956904,1.0
5,0,11592605,job_0,0.0,671,2,0,0,0,0.0,671,5127,36,2,11,2,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.0,0.0553184114396572,0,0.0,0.0,1.0
5,1,11592605,job_1,0.0548891536604612,671,40,0,0,0,0.0,671,5127,36,40,209,6,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.6666666666666666,0.2168916016817093,1,0.0,0.0548891536604612,1.0
5,2,11592605,job_2,0.0548891536604611,671,56,0,0,0,0.0,671,5127,36,56,293,8,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.6666666666666666,0.1730483770370483,0,0.0,0.0548891536604611,1.0
5,3,11592605,job_3,0.0548891536604611,671,64,0,0,0,0.0,671,5127,36,64,335,9,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.6666666666666666,0.1574966609477996,0,0.0,0.0548891536604611,1.0
5,4,11592605,job_4,0.0548891536604611,671,48,0,0,0,0.0,671,5127,36,48,251,7,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.6666666666666666,0.1949080228805542,0,0.0,0.0548891536604611,1.0
5,5,11592605,job_5,0.0548891536604612,671,80,0,0,0,0.0,671,5127,36,80,419,11,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.6666666666666666,0.1513963341712951,0,0.0,0.0548891536604612,1.0
5,6,11592605,job_6,0.0548891536604611,671,72,0,0,0,0.0,671,5127,36,72,377,10,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.6666666666666666,0.1540444493293762,0,0.0,0.0548891536604611,1.0
6,0,25824789,job_0,0.0,647,2,0,0,0,0.0,647,4995,30,2,11,2,0.0,0,associate,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.038684144616127,0,0.0,0.0,1.0
6,1,25824789,job_1,0.016301845251655,647,40,0,0,0,0.0,647,4995,30,40,209,6,0.0,0,associate,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.2480863779783249,1,0.0,0.016301845251655,1.0
6,2,25824789,job_2,0.016301845251655,647,56,0,0,0,0.0,647,4995,30,56,293,8,0.0,0,associate,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.2137566208839416,1,0.0,0.016301845251655,1.0
6,3,25824789,job_3,0.016301845251655,647,64,0,0,0,0.0,647,4995,30,64,335,9,0.0,0,associate,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.2064970433712005,1,0.0,0.016301845251655,1.0
6,4,25824789,job_4,0.016301845251655,647,48,0,0,0,0.0,647,4995,30,48,251,7,0.0,0,associate,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.2294671088457107,1,0.0,0.016301845251655,1.0
6,5,25824789,job_5,0.016301845251655,647,80,0,0,0,0.0,647,4995,30,80,419,11,0.0,0,associate,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.1993037760257721,0,0.0,0.016301845251655,1.0
6,6,25824789,job_6,0.016301845251655,647,72,0,0,0,0.0,647,4995,30,72,377,10,0.0,0,associate,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.2028682231903076,1,0.0,0.016301845251655,1.0
7,0,15375009,job_0,0.0,1111,2,0,0,0,0.0,1111,8622,84,2,11,2,0.0,0,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.0346094258129596,0,0.0,0.0,1.0
7,1,15375009,job_1,0.0077052892430339,1111,40,0,0,0,0.0,1111,8622,84,40,209,6,0.0,0,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.191629096865654,0,0.0,0.0077052892430339,1.0
7,2,15375009,job_2,0.0077052892430339,1111,56,0,0,0,0.0,1111,8622,84,56,293,8,0.0,0,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.1580290645360946,0,0.0,0.0077052892430339,1.0
7,3,15375009,job_3,0.0077052892430339,1111,64,0,0,0,0.0,1111,8622,84,64,335,9,0.0,0,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.1483658999204635,0,0.0,0.0077052892430339,1.0
7,4,15375009,job_4,0.0077052892430339,1111,48,0,0,0,0.0,1111,8622,84,48,251,7,0.0,0,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.1736416667699813,0,0.0,0.0077052892430339,1.0
7,5,15375009,job_5,0.0077052892430339,1111,80,0,0,0,0.0,1111,8622,84,80,419,11,0.0,0,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.1354255974292755,0,0.0,0.0077052892430339,1.0
7,6,15375009,job_6,0.0077052892430339,1111,72,0,0,0,0.0,1111,8622,84,72,377,10,0.0,0,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.1405162513256073,0,0.0,0.0077052892430339,1.0
8,0,11847784,job_0,0.0,823,2,0,0,0,0.0,823,6329,59,2,11,2,0.0,15,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.0,0.0132309459149837,0,0.0,0.0,1.0
8,1,11847784,job_1,0.0396540045565942,823,40,0,0,0,0.0,823,6329,59,40,209,6,0.0,15,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.3333333333333333,0.2323840707540512,1,0.0,0.0396540045565942,1.0
8,2,11847784,job_2,0.0396540045565942,823,56,0,0,0,0.0,823,6329,59,56,293,8,0.0,15,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.3333333333333333,0.1974269449710846,0,0.0,0.0396540045565942,1.0
8,3,11847784,job_3,0.0396540045565942,823,64,0,0,0,0.0,823,6329,59,64,335,9,0.0,15,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.3333333333333333,0.1884511858224868,0,0.0,0.0396540045565942,1.0
8,4,11847784,job_4,0.0396540045565942,823,48,0,0,0,0.0,823,6329,59,48,251,7,0.0,15,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.3333333333333333,0.2137730419635772,1,0.0,0.0396540045565942,1.0
8,5,11847784,job_5,0.0396540045565942,823,80,0,0,0,0.0,823,6329,59,80,419,11,0.0,15,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.3333333333333333,0.1860113143920898,0,0.0,0.0396540045565942,1.0
8,6,11847784,job_6,0.0396540045565942,823,72,0,0,0,0.0,823,6329,59,72,377,10,0.0,15,bachelor,senior,0,0,0,,,0,0,0,0.0,0.0,1.0,0.3333333333333333,0.1869922131299972,0,0.0,0.0396540045565942,1.0
9,0,32896934,job_0,0.0,722,2,0,0,0,0.0,722,5579,30,2,11,2,0.0,0,bachelor,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,-0.0216927379369735,0,0.0,0.0,1.0
9,1,32896934,job_1,0.0129780504350479,722,40,0,0,0,0.0,722,5579,30,40,209,6,0.0,0,bachelor,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.1832233518362045,0,0.0,0.0129780504350479,1.0
9,2,32896934,job_2,0.0129780504350479,722,56,0,0,0,0.0,722,5579,30,56,293,8,0.0,0,bachelor,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.1458407640457153,0,0.0,0.0129780504350479,1.0
9,3,32896934,job_3,0.0129780504350479,722,64,0,0,0,0.0,722,5579,30,64,335,9,0.0,0,bachelor,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.1366342008113861,0,0.0,0.0129780504350479,1.0
9,4,32896934,job_4,0.0129780504350479,722,48,0,0,0,0.0,722,5579,30,48,251,7,0.0,0,bachelor,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.162539929151535,0,0.0,0.0129780504350479,1.0
9,5,32896934,job_5,0.0129780504350479,722,80,0,0,0,0.0,722,5579,30,80,419,11,0.0,0,bachelor,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.1305606365203857,0,0.0,0.0129780504350479,1.0
9,6,32896934,job_6,0.0129780504350479,722,72,0,0,0,0.0,722,5579,30,72,377,10,0.0,0,bachelor,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.0,0.1322336494922638,0,0.0,0.0129780504350479,1.0
10,0,29149998,job_0,0.0,687,2,0,0,0,0.0,687,5060,40,2,11,2,0.0,3,,,0,0,0,,,0,0,0,0.5,0.5,1.0,0.0,-0.0090495869517326,0,0.0,0.0,1.0
10,1,29149998,job_1,0.033016349239772,687,40,0,0,0,0.0,687,5060,40,40,209,6,0.0,3,,,0,0,0,,,0,0,0,0.5,0.5,1.0,0.3333333333333333,0.2404350340366363,1,0.0,0.033016349239772,1.0
10,2,29149998,job_2,0.033016349239772,687,56,0,0,0,0.0,687,5060,40,56,293,8,0.0,3,,,0,0,0,,,0,0,0,0.5,0.5,1.0,0.3333333333333333,0.2015584111213684,1,0.0,0.033016349239772,1.0
10,3,29149998,job_3,0.033016349239772,687,64,0,0,0,0.0,687,5060,40,64,335,9,0.0,3,,,0,0,0,,,0,0,0,0.5,0.5,1.0,0.3333333333333333,0.1890445947647094,0,0.0,0.033016349239772,1.0
10,4,29149998,job_4,0.033016349239772,687,48,0,0,0,0.0,687,5060,40,48,251,7,0.0,3,,,0,0,0,,,0,0,0,0.5,0.5,1.0,0.3333333333333333,0.2199453711509704,1,0.0,0.033016349239772,1.0
10,5,29149998,job_5,0.033016349239772,687,80,0,0,0,0.0,687,5060,40,80,419,11,0.0,3,,,0,0,0,,,0,0,0,0.5,0.5,1.0,0.3333333333333333,0.1820997893810272,0,0.0,0.033016349239772,1.0
10,6,29149998,job_6,0.033016349239772,687,72,0,0,0,0.0,687,5060,40,72,377,10,0.0,3,,,0,0,0,,,0,0,0,0.5,0.5,1.0,0.3333333333333333,0.1839120686054229,0,0.0,0.033016349239772,1.0
11,0,11480899,job_0,0.0188285981258152,1120,2,0,0,0,0.0,1120,8349,41,2,11,2,0.0,0,master,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.5,0.0040879077278077,0,0.0,0.0188285981258152,1.0
11,1,11480899,job_1,0.0279541742559499,1120,40,0,0,0,0.0,1120,8349,41,40,209,6,0.0,0,master,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.1786604225635528,0,0.0,0.0279541742559499,1.0
11,2,11480899,job_2,0.0279541742559499,1120,56,0,0,0,0.0,1120,8349,41,56,293,8,0.0,0,master,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.1497576534748077,0,0.0,0.0279541742559499,1.0
11,3,11480899,job_3,0.0279541742559499,1120,64,0,0,0,0.0,1120,8349,41,64,335,9,0.0,0,master,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.1439264416694641,0,0.0,0.0279541742559499,1.0
11,4,11480899,job_4,0.0279541742559499,1120,48,0,0,0,0.0,1120,8349,41,48,251,7,0.0,0,master,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.1625627875328064,0,0.0,0.0279541742559499,1.0
11,5,11480899,job_5,0.0279541742559499,1120,80,0,0,0,0.0,1120,8349,41,80,419,11,0.0,0,master,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.1387129575014114,0,0.0,0.0279541742559499,1.0
11,6,11480899,job_6,0.0279541742559499,1120,72,0,0,0,0.0,1120,8349,41,72,377,10,0.0,0,master,,0,0,0,,,0,0,0,0.0,0.5,0.5,0.3333333333333333,0.1406838148832321,0,0.0,0.0279541742559499,1.0
12,0,23155093,job_0,0.0,742,2,0,0,0,0.0,742,5331,37,2,11,2,0.0,0,associate,junior,1,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.0268204770982265,0,0.0,0.0,1.0
12,1,23155093,job_1,0.0045040159120114,742,40,0,0,0,0.0,742,5331,37,40,209,6,0.0,0,associate,junior,1,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.2642172574996948,1,0.0,0.0045040159120114,1.0
12,2,23155093,job_2,0.0045040159120113,742,56,0,0,0,0.0,742,5331,37,56,293,8,0.0,0,associate,junior,1,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.229263424873352,1,0.0,0.0045040159120113,1.0
12,3,23155093,job_3,0.0045040159120113,742,64,0,0,0,0.0,742,5331,37,64,335,9,0.0,0,associate,junior,1,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.2188442200422287,1,0.0,0.0045040159120113,1.0
12,4,23155093,job_4,0.0045040159120113,742,48,0,0,0,0.0,742,5331,37,48,251,7,0.0,0,associate,junior,1,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.2440998703241348,1,0.0,0.0045040159120113,1.0
12,5,23155093,job_5,0.0045040159120114,742,80,0,0,0,0.0,742,5331,37,80,419,11,0.0,0,associate,junior,1,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.2080595642328262,1,0.0,0.0045040159120114,1.0
12,6,23155093,job_6,0.0045040159120113,742,72,0,0,0,0.0,742,5331,37,72,377,10,0.0,0,associate,junior,1,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.2123608589172363,1,0.0,0.0045040159120113,1.0
13,0,11763983,job_0,0.0519487738194105,717,2,0,0,0,0.0,717,5247,45,2,11,2,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.5,0.0326068773865699,0,0.0,0.0519487738194105,1.0
13,1,11763983,job_1,0.0425427489859668,717,40,0,0,0,0.0,717,5247,45,40,209,6,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.3333333333333333,0.2035071551799774,1,0.0,0.0425427489859668,1.0
13,2,11763983,job_2,0.0425427489859668,717,56,0,0,0,0.0,717,5247,45,56,293,8,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.3333333333333333,0.1646223664283752,0,0.0,0.0425427489859668,1.0
13,3,11763983,job_3,0.0425427489859668,717,64,0,0,0,0.0,717,5247,45,64,335,9,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.3333333333333333,0.1546420603990554,0,0.0,0.0425427489859668,1.0
13,4,11763983,job_4,0.0425427489859668,717,48,0,0,0,0.0,717,5247,45,48,251,7,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.3333333333333333,0.1830337643623352,0,0.0,0.0425427489859668,1.0
13,5,11763983,job_5,0.0425427489859668,717,80,0,0,0,0.0,717,5247,45,80,419,11,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.3333333333333333,0.1508899629116058,0,0.0,0.0425427489859668,1.0
13,6,11763983,job_6,0.0425427489859668,717,72,0,0,0,0.0,717,5247,45,72,377,10,0.0,0,,,0,0,0,,,0,0,0,0.5,0.5,0.5,0.3333333333333333,0.1517914235591888,0,0.0,0.0425427489859668,1.0
14,0,27490876,job_0,0.0,727,2,0,0,0,0.0,727,5796,52,2,11,2,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.0432422906160354,0,0.0,0.0,1.0
14,1,27490876,job_1,0.016151705788717,727,40,0,0,0,0.0,727,5796,52,40,209,6,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.2487250566482544,1,0.0,0.016151705788717,1.0
14,2,27490876,job_2,0.016151705788717,727,56,0,0,0,0.0,727,5796,52,56,293,8,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.2161011099815368,1,0.0,0.016151705788717,1.0
14,3,27490876,job_3,0.016151705788717,727,64,0,0,0,0.0,727,5796,52,64,335,9,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.208074688911438,1,0.0,0.016151705788717,1.0
14,4,27490876,job_4,0.016151705788717,727,48,0,0,0,0.0,727,5796,52,48,251,7,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.2309944033622741,1,0.0,0.016151705788717,1.0
14,5,27490876,job_5,0.016151705788717,727,80,0,0,0,0.0,727,5796,52,80,419,11,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.2091604769229889,1,0.0,0.016151705788717,1.0
14,6,27490876,job_6,0.016151705788717,727,72,0,0,0,0.0,727,5796,52,72,377,10,0.0,0,associate,senior,0,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.2077941447496414,1,0.0,0.016151705788717,1.0
15,0,32977530,job_0,0.0,768,2,0,0,0,0.0,768,5594,45,2,11,2,0.0,0,,expert,0,0,0,,,0,0,0,0.5,0.0,0.5,0.0,0.0372808203101158,0,0.0,0.0,1.0
15,1,32977530,job_1,0.0091774015149841,768,40,0,0,0,0.0,768,5594,45,40,209,6,0.0,0,,expert,0,0,0,,,0,0,0,0.5,0.0,0.5,0.0,0.2139520049095153,1,0.0,0.0091774015149841,1.0
15,2,32977530,job_2,0.0091774015149841,768,56,0,0,0,0.0,768,5594,45,56,293,8,0.0,0,,expert,0,0,0,,,0,0,0,0.5,0.0,0.5,0.0,0.1702060103416443,0,0.0,0.0091774015149841,1.0
15,3,32977530,job_3,0.0091774015149841,768,64,0,0,0,0.0,768,5594,45,64,335,9,0.0,0,,expert,0,0,0,,,0,0,0,0.5,0.0,0.5,0.0,0.1564717143774032,0,0.0,0.0091774015149841,1.0
15,4,32977530,job_4,0.0091774015149841,768,48,0,0,0,0.0,768,5594,45,48,251,7,0.0,0,,expert,0,0,0,,,0,0,0,0.5,0.0,0.5,0.0,0.1906364411115646,0,0.0,0.0091774015149841,1.0
15,5,32977530,job_5,0.0091774015149841,768,80,0,0,0,0.0,768,5594,45,80,419,11,0.0,0,,expert,0,0,0,,,0,0,0,0.5,0.0,0.5,0.0,0.1495256870985031,0,0.0,0.0091774015149841,1.0
15,6,32977530,job_6,0.0091774015149841,768,72,0,0,0,0.0,768,5594,45,72,377,10,0.0,0,,expert,0,0,0,,,0,0,0,0.5,0.0,0.5,0.0,0.1528186500072479,0,0.0,0.0091774015149841,1.0
16,0,93002334,job_0,0.0,700,2,0,0,0,0.0,700,5212,44,2,11,2,0.0,0,bachelor,senior,1,0,0,,,0,0,0,0.0,0.0,0.5,0.0,-0.0166060216724872,0,0.0,0.0,1.0
16,1,93002334,job_1,0.0184952470306857,700,40,0,0,0,0.0,700,5212,44,40,209,6,0.0,0,bachelor,senior,1,0,0,,,0,0,0,0.0,0.0,0.5,0.0,0.1769477128982544,0,0.0,0.0184952470306857,1.0
